AF_HQ_Zamanian_AF1_1_10_HQ_transcript/50,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/51,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/52,34
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/53,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/54,41
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/55,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/56,34
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/57,29
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/58,34
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/59,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/60,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/61,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/62,35
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/63,35
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/64,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/65,44
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/66,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/67,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/68,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/69,30
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/70,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/71,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/72,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/73,30
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/74,30
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/75,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/76,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/77,34
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/78,35
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/79,30
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/80,34
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/81,34
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/82,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/83,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/84,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/85,60
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/86,34
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/87,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/88,34
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/89,29
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/90,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/91,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/92,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/93,34
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/94,35
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/95,35
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/96,34
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/97,34
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/98,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/99,34
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/100,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/101,34
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/102,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/103,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/104,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/105,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/106,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/107,36
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/108,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/109,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/110,34
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/111,108
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/112,34
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/113,36
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/114,46
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/115,46
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/116,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/117,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/118,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/119,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/120,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/121,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/122,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/123,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/124,147
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/125,79
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/126,30
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/127,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/128,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/129,30
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/130,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/131,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/132,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/133,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/134,30
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/135,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/136,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/137,34
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/138,35
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/139,30
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/140,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/141,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/142,30
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/143,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/144,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/145,30
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/146,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/147,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/148,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/149,35
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/150,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/151,37
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/152,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/153,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/154,27
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/155,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/156,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/157,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/158,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/159,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/160,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/161,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/162,119
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/163,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/164,95
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/165,75
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/166,34
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/167,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/168,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/169,34
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/170,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/171,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/172,34
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/173,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/174,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/175,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/176,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/178,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/179,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/180,69
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/181,42
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/182,30
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/183,35
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/184,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/185,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/186,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/187,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/188,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/189,30
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/190,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/191,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/192,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/193,34
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/194,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/195,156
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/196,34
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/197,29
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/198,34
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/199,35
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/200,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/201,172
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/202,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/203,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/204,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/205,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/206,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/207,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/208,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/209,30
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/210,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/211,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/212,35
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/213,46
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/214,35
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/215,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/216,37
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/217,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/218,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/219,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/220,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/221,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/222,1
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/223,30
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/224,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/225,34
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/226,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/227,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/228,35
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/229,34
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/230,34
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/231,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/232,136
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/233,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/234,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/235,34
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/236,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/237,34
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/238,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/239,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/240,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/241,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/242,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/243,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/244,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/245,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/246,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/247,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/248,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/249,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/250,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/251,38
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/252,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/253,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/254,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/255,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/256,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/257,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/258,37
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/259,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/260,37
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/261,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/262,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/263,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/264,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/265,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/266,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/267,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/268,146
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/269,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/270,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/271,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/272,30
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/273,111
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/274,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/275,147
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/276,38
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/277,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/278,99
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/279,35
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/280,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/281,37
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/282,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/283,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/284,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/285,34
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/286,34
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/287,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/288,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/289,29
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/290,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/291,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/292,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/293,121
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/294,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/295,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/296,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/297,30
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/298,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/299,137
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/300,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/301,34
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/302,35
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/303,37
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/304,1
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/305,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/306,29
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/307,97
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/308,34
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/309,101
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/310,37
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/311,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/312,65
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/313,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/314,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/315,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/316,47
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/317,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/318,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/319,34
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/320,95
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/321,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/322,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/323,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/324,121
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/325,182
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/326,30
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/327,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/328,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/329,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/330,34
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/331,68
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/332,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/333,34
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/334,30
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/335,36
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/336,34
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/337,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/338,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/339,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/340,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/341,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/342,30
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/343,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/344,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/345,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/346,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/347,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/348,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/349,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/350,34
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/351,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/352,34
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/353,86
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/354,1
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/355,153
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/356,29
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/357,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/358,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/359,38
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/360,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/361,30
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/362,34
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/363,35
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/364,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/365,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/366,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/367,1
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/368,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/369,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/370,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/371,1
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/372,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/373,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/374,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/375,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/376,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/377,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/378,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/379,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/380,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/381,30
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/382,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/383,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/384,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/385,34
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/386,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/387,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/388,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/389,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/390,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/391,34
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/392,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/393,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/394,3
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/395,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/396,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/397,2
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/398,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/399,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/400,29
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/401,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/402,37
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/403,82
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/404,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/405,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/406,30
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/407,126
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/408,30
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/409,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/410,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/411,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/412,33
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/413,34
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/414,31
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/415,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/416,35
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/417,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/418,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/419,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/420,32
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/421,64
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/422,35
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/423,127
AF_HQ_Zamanian_AF1_1_10_HQ_transcript/424,34
